AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E1,E1A1,E1B,E2,E3,E4A1,E4B1,E4A2,E4B2,E4A3,E4B3,E4A4,E4B4,E4A5,E4B5,E5,E6A,E6B,E8A,E8B,E8C,E9A,E9A1,E13A,E13B,E13C,E14T,E15,E15GG,E16T,E17T,E18,E18GG,E19T,E20T,E21,E21GG,E22T,E23ST,E23T,E24T,E25ST1,E25ST2,E25ST3,E25ST4,E25T1,E25T2,E25T3,TICUEST04,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,07,018781,016,11,02,1,160103,7,8,02,4,3,6,4,10,1,2, ,2, ,2, ,2, ,2, ,2,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,130,1,260,0,0,0,0,0,0,390,390,0,0,390,2,2,85.475830078125,91.4050379924521,008038,00
2021,07,018781,016,11,02,2,160103,7,8,02,4,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,2,0,2,1,0,0,2,0,0,2,0, , , , ,173,2, ,65, , , , ,0,0,0,0,108,0,108,0,0,108,2,2,85.475830078125,91.4050379924521,008038,00
2021,07,018781,089,11,02,1,160103,7,8,02,4,3,6,3,1, , , , , , , , , , , ,4,20,0,3,0,2,6,0,1,0,0,160,2, ,0, , , , , , , , ,24,24,0,160,0,0,160,0,24,136,2,2,85.475830078125,91.4050379924521,008038,00
2021,07,018781,089,11,02,2,160103,7,8,02,4,3,6,4,10,1,2, ,2, ,2, ,2, ,2, ,2,0,7,1,0,0,7,0,0,2,0, , , , ,750,1,150,500, , , , ,12,12,0,0,400,0,400,0,12,388,2,2,85.475830078125,91.4050379924521,008038,00
2021,07,018781,091,11,01,1,160103,7,8,01,4,3,8,4,11,4,2, ,2, ,2, ,2, ,2, ,5,30,0,2,0,1,10,0,1,0,0,360,2, ,0, , , , , , , , ,45,45,0,360,0,0,360,0,45,315,2,2,95.8017730712891,90.3029991837993,008038,00
2021,07,018781,091,11,02,1,160103,7,8,02,4,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,5,10,0,1,0,0,6,0,1,0,0,40,2, , , , , , , , , , ,0,0, ,40,0,0,40,0,0,40,2,2,127.120254516602,132.237882346664,008038,00
2021,07,018781,092,11,01,2,160103,7,8,01,4,3,2,4,1, , , , , , , , , , , ,5,10,0,4,0,3,10,0,0,2,0, , , , ,1800,2, , , , , , ,200,200,0,0,1800,0,1800,0,200,1600,2,2,138.484939575195,137.48927305141,008038,00
2021,06,018782,027,11,01,2,170101,7,3,01,1,3,7,3,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,420,1,24,200,35,35, ,0,0,244,244,0,35,209,2,2,4.90636157989502,4.6391730750449,038970,00
2021,06,018782,046,11,01,1,170101,7,3,01,1,1, ,3,9,1,1,2,1,2,1,2,2, ,2, ,3,0,6,1,0,0,2,0,0,2,0, , , , ,1500,1,100,750, , , , ,105,105, ,0,850,0,850,0,105,745,2,2,4.90636157989502,4.6391730750449,038970,00
2021,06,018782,046,11,02,2,170101,7,3,01,1,3,7,4,3, , , , , , , , , , , ,3,2,0,1,0,0,2,0,0,0,3, , , , , , , , ,1200,2, ,520,150,150, ,0,0,680,680,0,150,530,2,2,9.16140747070313,9.99570613455028,038970,00
2021,06,018782,046,11,05,1,170101,7,3,01,1,1, ,3,7,1,2, ,2, ,1,1,2, ,2, ,3,30,0,1,0,0,2,0,0,2,0, , , , ,5000,1,60,2500, , , , ,200,200, ,0,2560,0,2560,0,200,2360,2,2,4.26261472702026,4.89903108518766,038970,00
2021,06,018782,064,11,01,1,170101,7,3,02,1,3,8,4,9,2,2, ,2, ,1,2,2, ,2, ,5,0,2,2,0,1,2,0,1,0,0,800,2, ,200, , , , , , , , ,20,20,0,600,0,0,600,0,20,580,2,2,8.49511337280273,9.50006771227629,038970,00
2021,06,018782,120,11,01,1,170101,7,3,01,1,3,1,3,1, , , , , , , , , , , ,5,2,0,2,0,1,3,0,0,2,0, , , , ,1299,1,200,650, , , , ,8,20,0,0,849,0,849,0,20,829,2,2,6.15899896621704,7.09982116035903,038970,00
2021,06,018782,138,11,01,1,170101,7,3,01,1,3,7,3,2, , , , , , , , , , , ,5,0,1,3,2,0,1,0,0,0,3, , , , , , , , ,5716,2, , ,50,50,3600,5716,0,0,5716,3600,50,2066,2,2,7.98522424697876,8.32091704112394,038970,00
2021,06,018782,138,11,01,2,170101,7,3,01,1,3,7,4,3, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,650,2, ,217,40,40, ,0,0,433,433,0,40,393,2,2,7.98522424697876,8.32091704112394,038970,00
2021,06,018782,138,11,02,1,170101,7,3,02,1,3,7,3,9,1,1,3,2, ,1,3,2, ,2, ,5,5,0,1,0,0,12,0,0,0,3, , , , , , , , ,560,2, ,100,30,30, ,0,0,460,460,0,30,430,2,2,4.99976634979248,4.55252762264561,038970,00
2021,06,018782,138,11,02,2,170101,7,3,02,1,3,7,3,1, , , , , , , , , , , ,3,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,1750,1,300,1000,83,83, ,0,0,1050,1050,0,83,967,2,2,4.99976634979248,4.55252762264561,038970,00
2021,06,018782,138,11,03,1,170101,7,3,03,1,3,7,3,9,1,1,2,2, ,1,2,2, ,2, ,5,0,4,1,0,0,4,0,0,0,3, , , , , , , , ,500,1,26,250,25,25, ,0,0,276,276,0,25,251,2,2,6.01303339004517,5.59574500644273,038970,00
2021,10,018783,009,11,02,1,170101,7,3,02,2,3,5,4,2, , , , , , , , , , , ,5,0,5,1,0,0,5,0,0,0,3, , , , , , , , ,450,2, ,10,90,90, ,0,0,440,440,0,90,350,2,2,6.4008846282959,6.82861864985852,039010,01
2021,10,018783,009,11,04,1,170101,7,3,04,2,3,5,4,2, , , , , , , , , , , ,3,0,5,1,0,0,5,0,0,0,3, , , , , , , , ,150,2, , ,20,20, ,0,0,150,150,0,20,130,2,2,6.32977771759033,7.56708363696003,039010,01
2021,10,018783,019,11,02,2,170101,7,3,02,2,1, ,3,1, , , , , , , , , , , ,3,10,0,2,0,1,12,0,0,2,0, , , , ,1430,1,120,110, , , , ,80,80,0,0,1440,0,1440,0,80,1360,2,2,5.11913776397705,5.52657274285135,039010,01
2021,10,018783,040,11,01,1,170101,7,3,01,2,1, ,2,8,1,2, ,2, ,1,2,2, ,2, ,5,4,0,1,0,0,12,0,0,0,3, , , , , , , , ,3000,2, ,20,100,100, ,0,0,2980,2980,0,100,2880,2,2,7.79046535491943,8.08206483612231,039010,01
2021,10,018783,050,11,02,1,170101,7,3,02,2,3,6,4,1, , , , , , , , , , , ,3,7,0,1,0,0,12,0,0,2,0, , , , ,300,1,132,250, , , , ,20,20, ,0,182,0,182,0,20,162,2,2,6.32977771759033,7.56708363696003,039010,01
2021,10,018783,050,11,02,2,170101,7,3,02,2,3,4,4,10,1,1,2,2, ,1,2,2, ,2, ,3,10,0,2,0,1,12,0,1,0,0,1250,2, ,750, , , , , , , , ,116,116,0,500,0,0,500,0,116,384,2,2,6.32977771759033,7.56708363696003,039010,01
2021,10,018783,060,11,01,1,170101,7,3,02,2,3,5,3,4, , , , , , , , , , , ,2,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,6062,1,485,3031,248,348, ,0,0,3516,3516,0,348,3168,2,2,4.8778223991394,4.42184716331335,039010,01
2021,10,018783,060,11,02,1,170101,7,3,02,2,3,4,4,10,1,1,2,2, ,1,2,2, ,2, ,2,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,195,2, , ,56,56, ,0,0,195,195,0,56,139,2,2,5.8663763999939,5.43511895683664,039010,01
2021,10,018783,070,11,02,2,170101,7,3,02,2,3,5,4,1, , , , , , , , , , , ,6,2,0,1,0,0,12,0,0,2,0, , , , ,400,1,50,350, , , , ,2,2, ,0,100,0,100,0,2,98,2,2,4.15864992141724,4.75840423224759,039010,01
2021,10,018783,101,11,01,1,170101,7,3,02,2,3,5,4,3, , , , , , , , , , , ,5,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,650,2, ,217,140,140, ,0,0,433,433,0,140,293,2,2,6.00878190994263,6.89602055390088,039010,01
2021,10,018783,101,11,02,1,170101,7,3,02,2,3,5,3,10,1,1,2,2, ,2, ,2, ,2, ,3,0,11,2,0,1,11,0,0,2,0, , , , ,200,2, ,88, , , , ,20,20,0,0,112,0,112,0,20,92,2,2,4.01293087005615,4.76600706710876,039010,01
2021,10,018783,101,11,02,2,170101,7,3,02,2,3,5,4,1, , , , , , , , , , , ,3,6,0,1,0,0,12,0,0,2,0, , , , ,420,2, ,300, , , , ,0,0, ,0,120,0,120,0,0,120,2,2,4.01293087005615,4.76600706710876,039010,01
2021,11,018784,008,11,02,1,170101,7,3,02,4,3,6,4,8,2,2, ,2, ,1,2,2, ,2, ,5,2,0,1,0,0,12,0,0,2,0, , , , ,2425,1,346,1970, , , , ,286,286, ,0,801,0,801,0,286,515,2,2,4.78669595718384,4.50600545507197,038924,02
2021,11,018784,044,11,01,1,170101,7,3,02,4,3,8,4,3, , , , , , , , , , , ,5,3,0,1,0,0,12,0,0,0,3, , , , , , , , ,2078,2, ,260,20,20, ,0,0,1818,1818,0,20,1798,2,2,8.93796157836914,9.70877905199603,038924,02
2021,11,018784,044,11,02,1,170101,7,3,02,4,1, ,3,7,2,2, ,2, ,1,1,2, ,2, ,3,6,0,4,0,3,12,0,0,2,0, , , , ,12000,2, ,8400, , , , ,590,610,0,0,3600,0,3600,0,610,2990,2,2,4.8778223991394,4.42184716331335,038924,02
2021,11,018784,056,11,01,1,170101,7,3,01,4,1, ,4,8,2,2, ,2, ,2, ,2, ,2, ,5,15,0,1,0,0,12,0,0,0,3, , , , , , , , ,1800,2, ,800,0,0, ,0,0,1000,1000,0,0,1000,2,2,10.0848474502563,10.1603947711363,038924,02
2021,11,018784,056,11,03,1,170101,7,3,03,4,1, ,4,10,1,1,2,1,2,1,2,2, ,2, ,5,1,2,1,0,0,12,0,0,0,3, , , , , , , , ,1871,1,468,866,128,148, ,0,0,1473,1473,0,148,1325,2,2,6.32977771759033,7.56708363696003,038924,02
2021,11,018784,069,11,01,1,170101,7,3,01,4,1, ,2,2, , , , , , , , , , , ,2,15,0,5,4,0,12,0,0,0,3, , , , , , , , ,4000,2, ,800,20,20,1920,0,0,3200,3200,1920,20,1260,2,2,8.93796157836914,9.70877905199603,038924,02
2021,11,018784,069,11,01,2,170101,7,3,01,4,3,6,4,2, , , , , , , , , , , ,2,15,0,3,2,0,12,0,0,0,3, , , , , , , , ,6000,2, , ,0,0,4800,6000,0,0,6000,4800,0,1200,2,2,8.93796157836914,9.70877905199603,038924,02
2021,11,018784,069,11,02,1,170101,7,3,02,4,3,8,4,1, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,30,2, ,15,1,1, ,0,0,15,15,0,1,14,2,2,4.78669595718384,4.50600545507197,038924,02
2021,11,018784,069,11,02,2,170101,7,3,02,4,3,8,4,1, , , , , , , , , , , ,5,0,6,1,0,0,6,0,0,2,0, , , , ,800,2, ,650, , , , ,30,30, ,0,150,0,150,0,30,120,2,2,4.78669595718384,4.50600545507197,038924,02
2021,05,018785,012,11,01,1,170101,7,3,01,1,3,2,3,7,2,2, ,2, ,1,1,2, ,2, ,3,3,0,2,0,1,9,0,0,2,0, , , , ,8227,1,346,3897, , , , ,240,240,0,0,4676,0,4676,0,240,4436,2,2,4.99976634979248,4.55252762264561,038995,01
2021,05,018785,026,11,01,1,170101,7,3,01,1,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,3,15,0,2,1,0,8,0,1,0,0,1299,2, ,217, , , , , , , , ,25,25,400,0,0,1082,1082,400,25,657,2,2,9.36096382141113,9.89617371025052,038995,01
2021,05,018785,026,11,02,1,170101,7,3,02,1,3,9,3,7,1,1,1,1,1,1,1,2, ,2, ,3,24,0,1,0,0,9,0,0,0,3, , , , , , , , ,4500,1,500,2000,663,663,0,0,0,3000,3000,0,663,2337,2,2,4.99976634979248,4.55252762264561,038995,01
2021,05,018785,039,11,01,1,170101,7,3,01,1,3,7,4,3, , , , , , , , , , , ,5,5,0,1,0,0,12,0,0,0,3, , , , , , , , ,1000,2, ,300,195,195,0,0,0,700,700,0,195,505,2,2,8.49511337280273,9.50006771227629,038995,01
2021,05,018785,062,11,05,1,170101,7,3,02,1,1, ,2,9,3,2, ,2, ,1,2,2, ,2, ,3,20,0,1,0,0,3,0,0,2,0, , , , ,6000,2, ,5000, , , , ,160,240, ,0,1000,0,1000,0,240,760,2,2,5.44361734390259,6.90038820516147,038995,01
2021,05,018785,078,11,01,1,170101,7,3,01,1,3,6,3,10,3,1,2,2, ,1,2,2, ,2, ,5,5,0,2,0,1,12,0,0,2,3, , , , ,3031,1,909,2338,60,1,50,30,90,90,0,0,1602,80,1682,0,90,1592,2,2,4.77392196655273,5.93241305895643,038995,01
2021,09,018786,064,11,01,1,170101,7,3,01,4,3,6,3,9,3,1,2,2, ,1,2,2, ,2, ,3,0,2,3,0,2,2,0,0,0,3, , , , , , , , ,758,1,61,130,96,96,0,0,0,689,689,0,96,593,2,2,187.86589050293,132.558358241078,050891,00
2021,09,018786,064,11,01,2,170101,7,3,01,4,3,6,4,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,90,1,4,35,16,16, ,0,0,59,59,0,16,43,2,2,187.86589050293,132.558358241078,050891,00
2021,09,018786,109,11,01,1,170101,7,3,01,4,3,6,4,2, , , , , , , , , , , ,3,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,650,2, , ,70,70, ,650,0,0,650,0,70,580,2,2,350.792724609375,285.614348338024,050891,00
2021,09,018786,109,11,02,2,170101,7,3,02,4,3,4,3,1, , , , , , , , , , , ,3,3,0,1,0,0,10,0,0,2,0, , , , ,630,1,225,500, , , , ,0,0, ,0,355,0,355,0,0,355,2,2,200.91340637207,162.581562937892,050891,00
2021,09,018786,125,11,01,1,170101,7,3,01,4,3,6,4,11,4,2, ,2, ,2, ,2, ,2, ,5,0,3,1,0,0,3,0,1,0,0,217,1,20, , , , , , , , , ,80,80, ,237,0,0,237,0,80,157,2,2,182.794738769531,169.511014739536,050891,00
2021,07,018787,024,11,01,1,170101,7,3,01,3,3,6,4,8,2,1,1,2, ,1,1,1,1,1,1,3,3,0,1,0,0,9,0,0,0,3, , , , , , , , ,2500,2, ,500,655,655, ,0,0,2000,2000,0,655,1345,2,2,5.97569751739502,6.08327373683492,038934,00
2021,07,018787,036,11,02,1,170101,7,3,02,3,3,6,3,1, , , , , , , , , , , ,3,0,3,2,0,1,3,0,0,0,3, , , , , , , , ,1083,1,173,779,70,70,0,0,0,477,477,0,70,407,2,2,3.60750269889832,3.89540946218311,038934,00
2021,07,018787,036,11,02,2,170101,7,3,02,3,3,6,3,1, , , , , , , , , , , ,3,5,0,1,0,0,8,0,0,2,0, , , , ,250,2, ,150, , , , ,0,0, ,0,100,0,100,0,0,100,2,2,3.60750269889832,3.89540946218311,038934,00
2021,07,018787,069,11,02,1,170101,7,3,02,3,3,8,4,3, , , , , , , , , , , ,3,10,0,1,0,0,10,0,0,0,3, , , , , , , , ,1819,2, ,520,147,147, ,0,0,1299,1299,0,147,1152,2,2,7.18951797485352,7.55387198290532,038934,00
2021,07,018787,069,11,02,2,170101,7,3,01,3,1, ,3,9,3,2, ,2, ,1,2,2, ,2, ,3,5,0,4,2,1,10,0,1,0,0,3118,2, ,146, , , , , , , , ,136,156,2400,0,0,2972,2972,2400,156,416,2,2,7.18951797485352,7.55387198290532,038934,00
2021,07,018787,098,11,01,1,170101,7,3,02,3,3,8,4,2, , , , , , , , , , , ,3,3,0,1,0,0,8,0,0,2,0, , , , ,2165,2, , , , , , ,60,60, ,0,0,2165,2165,0,60,2105,2,2,10.6153087615967,9.23679711125595,038934,00
2021,07,018787,098,11,01,2,170101,7,3,02,3,3,3,4,3, , , , , , , , , , , ,3,5,0,1,0,0,8,0,0,0,3, , , , , , , , ,476,2, ,130,44,44, ,0,0,346,346,0,44,302,2,2,10.6153087615967,9.23679711125595,038934,00
2021,07,018787,098,11,02,1,170101,7,3,02,3,3,6,3,1, , , , , , , , , , , ,2,3,0,1,0,0,12,0,0,2,0, , , , ,640,1,80,540, , , , ,20,20, ,0,180,0,180,0,20,160,2,2,4.15231370925903,3.68878628834885,038934,00
2021,07,018787,098,11,02,2,170101,7,3,02,3,3,3,3,10,3,1,2,2, ,1,2,2, ,2, ,5,1,6,1,0,0,12,0,0,0,3, , , , , , , , ,390,1,87,195,57,57, ,0,0,282,282,0,57,225,2,2,4.15231370925903,3.68878628834885,038934,00
2021,07,018787,098,11,03,1,170101,7,3,03,3,3,5,4,3, , , , , , , , , , , ,3,4,0,1,0,0,12,0,0,0,3, , , , , , , , ,2165,2, ,697,50,50, ,0,0,1468,1468,0,50,1418,2,2,5.97569751739502,6.08327373683492,038934,00
2021,07,018787,112,11,01,1,170101,7,3,01,3,3,7,4,1, , , , , , , , , , , ,3,0,3,2,0,1,3,0,0,2,0, , , , ,281,2, ,225, , , , ,0,0,0,0,56,0,56,0,0,56,2,2,4.60699987411499,5.48676606449683,038934,00
2021,07,018787,112,11,02,2,170101,7,3,02,3,3,4,4,10,1,2, ,2, ,1,2,2, ,2, ,2,1,0,2,0,1,8,0,0,2,0, , , , ,400,2, ,200, , , , ,30,30,0,0,200,0,200,0,30,170,2,2,5.55257320404053,5.59016519068085,038934,00
2021,07,018787,127,11,01,1,170101,7,3,01,3,1, ,2,3, , , , , , , , , , , ,3,20,0,1,0,0,10,0,0,0,3, , , , , , , , ,1000,2, ,800,300,310, ,0,0,200,200,0,310,-110,2,2,6.89319896697998,5.53726290416191,038934,00
2021,07,018787,127,11,02,1,170101,7,3,02,3,3,5,4,7,1,2, ,2, ,1,2,2, ,2, ,5,20,0,1,0,0,12,0,0,2,0, , , , ,2425,2, ,1819, , , , ,47,47, ,0,606,0,606,0,47,559,2,2,3.48109602928162,3.90163343001184,038934,00
2021,05,018788,005,11,01,1,170101,7,3,01,4,3,6,3,9,2,1,2,2, ,1,2,2, ,2, ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,4500,1,700,3000,540,540,0,0,0,2200,2200,0,540,1660,2,2,5.24711418151855,5.68990155949635,038985,00
2021,05,018788,023,11,01,1,170101,7,3,01,4,3,8,4,3, , , , , , , , , , , ,3,6,0,1,0,0,7,0,0,0,3, , , , , , , , ,1472,2, ,260,20,20,0,0,0,1212,1212,0,20,1192,2,2,10.335111618042,9.50204187392869,038985,00
2021,05,018788,044,11,02,1,170101,7,3,02,4,1, ,4,7,2,2, ,2, ,1,3,2, ,2, ,5,4,0,3,0,2,9,0,0,2,0, , , , ,2000,2, ,1200, , , , ,308,328,0,0,800,0,800,0,328,472,2,2,4.77392196655273,5.93241305895643,038985,00
2021,05,018788,062,11,01,1,170101,7,3,01,4,1, ,4,7,1,2, ,2, ,1,3,2, ,2, ,3,25,0,2,0,1,8,0,0,2,0, , , , ,9093,1,200,5629, , , , ,8,8,0,0,3664,0,3664,0,8,3656,2,2,5.24711418151855,5.68990155949635,038985,00
2021,05,018788,120,11,02,1,170101,7,3,02,4,3,7,4,3, , , , , , , , , , , ,5,1,6,1,0,0,8,0,0,0,3, , , , , , , , ,779,2, ,130,43,43,0,0,0,649,649,0,43,606,2,2,7.060866355896,7.65058138965394,038985,00
2021,05,018788,120,11,04,1,170101,7,3,04,4,3,7,3,8,2,2, ,2, ,2, ,2, ,2, ,5,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,700,2, ,50,330,330,0,0,0,650,650,0,330,320,2,2,6.67491579055786,7.01976384415285,038985,00
2021,05,018788,120,11,04,2,170101,7,3,04,4,3,7,4,8,1,2, ,2, ,2, ,2, ,2, ,5,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,150,2, ,0,0,0,0,0,0,150,150,0,0,150,2,2,6.67491579055786,7.01976384415285,038985,00
2021,05,018788,140,11,01,1,170101,7,3,01,4,1, ,4,3, , , , , , , , , , , ,2,8,0,1,0,0,12,0,0,0,3, , , , , , , , ,1732,2, ,107,0,0,0,0,0,1625,1625,0,0,1625,2,2,9.30246734619141,7.82547080825021,038985,00
2021,05,018788,140,11,02,1,170101,7,3,02,4,3,6,4,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,390,2, ,108,74,74,0,0,0,282,282,0,74,208,2,2,5.44361734390259,6.90038820516147,038985,00
2021,05,018788,160,12,03,1,170101,7,3,03,4,1, ,3,9,1,1,2,2, ,1,2,2, ,2, ,3,4,0,4,3,0,2,0,0,0,3, , , , , , , , ,12990,1,1949,7794,1366,1386,3500,0,0,7145,7145,3500,1386,2259,2,2,4.90636157989502,4.6391730750449,038985,00
2021,01,018789,019,11,01,2,170101,7,3,01,2,3,7,4,2, , , , , , , , , , , ,5,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,150,2, , ,0,0, ,0,0,150,150,0,0,150,2,2,63.4957160949707,103.130045651475,038956,00
2021,01,018789,019,11,02,1,170101,7,3,02,2,3,7,4,2, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,400,2, , ,5,5, ,0,0,400,400,0,5,395,2,2,91.3782577514648,170.07444973751,038956,00
2021,01,018789,038,11,01,1,170101,7,3,01,2,3,7,4,3, , , , , , , , , , , ,1,1,9,1,0,0,3,0,0,0,3, , , , , , , , ,1500,2, ,250,63,63, ,0,0,1250,1250,0,63,1187,2,2,133.775924682617,232.543432765897,038956,00
2021,01,018789,038,11,02,1,170101,7,3,02,2,3,8,3,1, , , , , , , , , , , ,5,4,0,1,0,0,8,0,0,2,0, , , , ,350,1,30,270, , , , ,10,10, ,0,110,0,110,0,10,100,2,2,64.7045135498047,101.203894305775,038956,00
2021,01,018789,038,11,03,1,170101,7,3,03,2,3,7,4,2, , , , , , , , , , , ,5,0,1,1,0,0,0,1,0,0,3, , , , , , , , ,60,2, , ,5,5, ,0,0,60,60,0,5,55,2,2,91.3782577514648,170.07444973751,038956,00
2021,01,018789,077,11,01,1,170101,7,3,01,2,3,6,4,10,1,1,2,2, ,2, ,2, ,1,2,3,5,0,1,0,0,12,0,1,0,0,1800,2, ,400, , , , , , , , ,55,55, ,1400,0,0,1400,0,55,1345,2,2,162.325561523438,258.239765953919,038956,00
2021,01,018789,077,11,03,1,170101,7,3,01,2,3,7,4,2, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,40,2, , ,0,0, ,0,0,40,40,0,0,40,2,2,72.432731628418,123.322293393325,038956,00
2021,01,018789,135,11,01,1,170101,7,3,01,2,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,6,0,6,1,0,0,6,0,0,0,3, , , , , , , , ,5000,2, ,1050,130,130, ,0,0,3950,3950,0,130,3820,2,2,162.325561523438,258.239765953919,038956,00
2021,01,018789,193,11,01,1,170101,7,3,01,2,3,3,4,3, , , , , , , , , , , ,5,16,0,1,0,0,8,0,0,0,3, , , , , , , , ,2078,2, ,260,83,83, ,0,0,1818,1818,0,83,1735,2,2,105.40837097168,154.809233024461,038956,00
2021,10,018790,019,11,01,1,170101,7,3,01,1,1, ,4,8,2,1,1,2, ,1,1,2, ,2, ,4,4,0,3,2,0,12,0,1,0,0,35000,2, ,10000, , , , , , , , ,2270,2570,3696,25000,0,0,25000,3696,2570,18734,2,2,10.0830392837524,9.22928544066672,046178,00
2021,10,018790,039,11,01,1,170101,7,3,01,1,3,8,4,2, , , , , , , , , , , ,5,10,0,1,0,0,5,0,0,0,3, , , , , , , , ,150,2, , ,5,5, ,0,0,150,150,0,5,145,2,2,7.94632816314697,6.7639963125892,046178,00
2021,10,018790,079,11,01,1,170101,7,3,01,1,3,8,3,1, , , , , , , , , , , ,5,2,6,1,0,0,12,0,0,2,0, , , , ,1425,1,72,1068, , , , ,79,79, ,0,429,0,429,0,79,350,2,2,6.32977771759033,7.56708363696003,046178,00
2021,05,018792,035,11,01,1,170101,7,3,04,3,3,7,4,3, , , , , , , , , , , ,5,14,0,1,0,0,5,0,0,0,3, , , , , , , , ,346,2, ,43,0,0,0,0,0,303,303,0,0,303,2,2,6.15899896621704,7.09982116035903,038927,00
2021,05,018792,035,11,06,2,170101,7,3,06,3,3,6,4,9,1,2, ,2, ,1,2,2, ,2, ,3,0,9,1,0,0,9,0,0,2,3, , , , ,2815,2, ,2165,800,2, ,30,10,10, ,0,650,770,1420,0,10,1410,2,2,6.67491579055786,7.01976384415285,038927,00
2021,05,018792,077,11,02,1,170101,7,3,02,3,3,2,4,10,1,2, ,2, ,1,2,2, ,2, ,3,5,0,4,0,3,12,0,0,0,3, , , , , , , , ,346,2, ,0,25,25,0,0,0,346,346,0,25,321,2,2,10.3369655609131,10.4606686174839,038927,00
2021,05,018792,077,11,05,2,170101,7,3,05,3,3,5,4,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,2,0, , , , ,260,1,60,200, , , , ,10,10,0,0,120,0,120,0,10,110,2,2,6.56090450286865,7.03042730330364,038927,00
2021,05,018792,100,11,01,2,170101,7,3,01,3,3,7,3,1, , , , , , , , , , , ,6,0,3,1,0,0,1,0,0,2,0, , , , ,1000,1,100,800, , , , ,0,0,0,0,300,0,300,0,0,300,2,2,4.77392196655273,5.93241305895643,038927,00
2021,05,018792,142,11,01,1,170101,7,3,01,3,3,7,4,2, , , , , , , , , , , ,3,15,0,3,2,0,12,0,0,0,3, , , , , , , , ,2815,2, ,500,30,30,1000,2315,0,0,2315,1000,30,1285,2,2,10.3369655609131,10.4606686174839,038927,00
2021,05,018792,142,11,01,2,170101,7,3,01,3,3,1,4,3, , , , , , , , , , , ,3,3,0,1,0,0,12,0,0,0,3, , , , , , , , ,606,2, ,87,80,80, ,0,0,519,519,0,80,439,2,2,10.3369655609131,10.4606686174839,038927,00
2021,07,018793,039,11,01,2,170101,7,3,01,1,3,6,4,1, , , , , , , , , , , ,3,3,0,2,0,1,11,0,0,0,3, , , , , , , , ,1212,1,117,390,100,100,0,0,0,939,939,0,100,839,2,2,53.3713912963867,97.5619325485965,038992,00
2021,07,018793,039,11,02,1,170101,7,3,02,1,3,8,4,3, , , , , , , , , , , ,3,7,0,1,0,0,11,0,0,0,3, , , , , , , , ,1750,2, ,375,55,55, ,0,0,1375,1375,0,55,1320,2,2,110.344802856445,224.175036521603,038992,00
2021,07,018793,136,11,02,1,170101,7,3,02,1,3,8,3,4, , , , , , , , , , , ,2,0,2,1,0,0,2,0,0,2,0, , , , ,9000,2, ,8000, , , , ,285,285, ,0,1000,0,1000,0,285,715,2,2,133.893920898438,248.946651709271,038992,00
2021,07,018793,136,11,03,1,170101,7,3,03,1,3,1,4,8,1,1,2,2, ,1,2,2, ,1,2,3,3,0,1,0,0,11,0,0,0,3, , , , , , , , ,2000,2, ,160,920,920, ,0,0,1840,1840,0,920,920,2,2,110.325019836426,203.631398910533,038992,00
2021,03,018794,018,11,01,1,170101,7,3,01,1,3,6,3,4, , , , , , , , , , , ,3,0,2,1,0,0,2,0,0,2,0, , , , ,346,2, ,173, , , , ,21,21, ,0,173,0,173,0,21,152,2,2,316.611633300781,208.068278251818,050896,00
2021,03,018794,053,11,02,1,170101,7,3,02,1,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,3,0,7,1,0,0,6,0,0,2,0, , , , ,750,1,375,625, , , , ,55,55, ,0,500,0,500,0,55,445,2,2,334.91845703125,226.765932973177,050896,00
