AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E24A,E24B,E24C,E24D,E24E1,E24E2,E24F,E24G,E24H,E24I,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,12,009959,040,11,01,1,100205,5,8,02,1,2,1,25,4,0,1,40,840,2,1,2,135.610427856445,125.422141431525,014989,00
2021,12,009959,043,11,01,1,100205,5,8,01,1,1,1,24,3,0,1,18,120,2,1,2,135.610427856445,125.422141431525,014989,00
2021,12,009959,043,11,01,1,100205,5,8,01,1,2,1,22,4,4,0,18,120,2,1,2,135.610427856445,125.422141431525,014989,00
2021,11,009960,011,11,02,1,150132,8,1,02,3,1,2,18,4,2,0,28,0,2,1,2,1127.70397949219,1187.99063589462,047460,00
2021,03,009980,020,11,01,2,020201,5,6,01,3,1,2,22,5,4,0,3,0,2,1,2,125.86661529541,113.67567898464,013787,00
2021,03,009980,020,11,02,1,020201,5,6,02,3,1,2,44,5,0,1,1,0,2,1,2,317.139068603516,282.361446470324,013787,00
2021,09,009982,042,11,01,1,150407,5,8,01,3,1,2,30,4,3,3,48,300,2,1,2,60.4045753479004,60.3310825695478,029938,00
2021,09,009982,044,11,01,1,150407,5,8,01,3,1,2,42,4,1,0,42,56,2,1,2,102.916236877441,114.018389152746,029938,00
2021,09,009982,044,11,01,1,150407,5,8,01,3,2,2,57,4,1,0,42,56,2,1,2,102.916236877441,114.018389152746,029938,00
2021,05,009984,104,11,01,1,150901,5,5,01,3,1,2,48,4,20,0,48,0,2,1,2,280.16796875,131.971272670286,016952,00
2021,05,009984,104,11,01,1,150901,5,5,01,3,2,2,29,5,5,0,48,0,2,1,2,280.16796875,131.971272670286,016952,00
2021,05,009985,048,11,02,1,180103,6,6,02,3,1,1,58,4,1,0,2,0,2,1,2,57.8574371337891,64.1926148778477,044001,00
2021,05,009985,073,11,02,1,180103,6,6,02,3,1,1,40,5,0,2,5,0,2,1,2,52.3345108032227,58.5956940692607,044001,00
2021,09,009990,077,11,02,1,010521,4,7,02,3,1,2,19,5,7,0,7,0,2,1,2,48.9005928039551,52.2962070658359,007040,00
2021,12,010003,093,11,02,1,010701,7,7,02,3,1,1,34,3,0,1,3,0,2,1,2,82.1357574462891,86.0410866020926,006748,00
2021,12,010003,093,11,02,1,010701,7,7,02,3,2,2,13,4,0,1,3,0,2,1,2,82.1357574462891,86.0410866020926,006748,00
2021,01,010010,032,11,02,1,021809,2,2,02,2,1,1,64,5,30,0,12,0,2,1,2,80.7588958740234,104.305309224121,012477,00
2021,01,010010,032,11,02,1,021809,2,2,02,2,2,2,26,6,0,1,12,0,2,1,2,80.7588958740234,104.305309224121,012477,00
2021,01,010010,032,11,02,1,021809,2,2,02,2,3,2,29,6,0,1,12,0,2,1,2,80.7588958740234,104.305309224121,012477,00
2021,01,010010,032,11,02,1,021809,2,2,02,2,4,1,23,4,0,1,24,0,2,1,2,80.7588958740234,104.305309224121,012477,00
2021,10,010015,135,11,01,1,021802,5,7,01,4,1,2,24,4,0,1,6,0,2,1,2,133.40641784668,140.402109354388,012605,00
2021,10,010015,135,11,02,1,021802,5,7,02,4,1,2,65,1,0,1,6,0,2,1,2,295.973541259766,321.165490120761,012605,00
2021,09,010016,046,11,02,1,020101,5,3,02,1,1,1,33,1,0,6,70,0,2,1,2,246.896759033203,204.953361178697,045456,00
2021,09,010016,055,11,02,1,020101,5,3,02,1,1,2,18,4,0,2,4,0,2,1,2,274.143432617188,265.938970731949,045456,00
2021,03,010018,120,11,04,1,021205,5,7,04,4,1,1,12,4,0,1,1,0,2,1,2,317.139068603516,282.361446470324,012822,00
2021,06,010020,113,11,01,1,020609,5,6,01,4,1,1,15,4,0,1,24,400,2,2,2,120.274017333984,121.397886074867,013499,00
2021,06,010020,113,11,01,1,020609,5,6,01,4,2,1,17,4,0,1,24,400,2,2,2,120.274017333984,121.397886074867,013499,00
2021,12,010022,079,11,02,1,021409,5,8,02,1,1,2,15,4,5,0,39,0,2,1,2,129.534149169922,135.189718344152,013939,00
2021,12,010022,079,11,02,2,021409,5,8,02,1,1,2,15,4,5,0,21,0,2,1,2,129.534149169922,135.189718344152,013939,00
2021,12,010022,087,11,02,2,021409,5,8,02,1,1,1,14,4,5,0,12,0,2,1,2,193.000076293945,198.384814939706,013939,00
2021,12,010022,087,11,02,2,021409,5,8,02,1,2,2,12,3,4,0,25,0,2,1,2,193.000076293945,198.384814939706,013939,00
2021,12,010022,090,11,03,1,021409,5,8,03,1,1,1,39,4,1,0,6,0,2,1,2,326.379943847656,335.800628248092,013939,00
2021,12,010022,090,11,03,1,021409,5,8,03,1,2,1,19,4,1,0,6,0,2,1,2,326.379943847656,335.800628248092,013939,00
2021,12,010022,090,11,03,1,021409,5,8,03,1,3,2,37,4,1,0,6,0,2,1,2,326.379943847656,335.800628248092,013939,00
2021,07,010028,086,11,02,1,030406,6,7,02,2,1,1,34,4,1,0,15,0,2,1,2,169.354965209961,175.490559295835,036702,00
2021,06,010034,003,11,02,1,040109,6,1,02,2,1,1,24,4,1,3,20,0,2,1,2,642.959655761719,611.855144636629,042935,00
2021,10,010048,039,11,02,1,040505,6,8,02,3,1,1,57,4,0,1,5,0,2,2,2,55.0371551513672,53.3320666127458,042020,00
2021,04,010064,028,11,01,1,061101,4,5,01,2,1,2,57,1,0,1,26,0,2,1,2,655.872802734375,648.948653701037,005684,00
2021,04,010066,097,11,01,1,060807,7,7,01,3,1,2,65,4,0,1,24,0,2,1,2,181.869262695313,184.971254337299,004698,00
2021,01,010083,147,11,03,1,070101,8,1,03,1,1,2,22,6,0,1,15,0,2,1,2,211.272537231445,218.631947808197,018151,00
2021,09,010089,022,11,02,1,080601,6,4,02,4,1,1,77,2,1,0,36,0,2,1,2,616.495422363281,605.630898423952,038749,00
2021,09,010089,022,11,02,1,080601,6,4,02,4,2,2,36,4,0,2,30,0,2,1,2,616.495422363281,605.630898423952,038749,00
2021,09,010098,082,11,02,1,080502,6,7,02,2,1,2,20,5,0,11,6,0,2,1,2,180.860900878906,195.538913110853,038668,00
2021,07,010099,034,11,02,1,080606,6,8,01,4,1,1,43,3,0,8,20,0,2,1,2,324.843688964844,330.471439613594,038839,00
2021,12,010105,027,11,01,1,090309,5,6,01,1,1,2,30,6,0,3,56,0,2,1,2,62.9409980773926,58.5334915178979,033504,00
2021,12,010105,027,11,01,1,090309,5,6,01,1,2,1,61,4,0,8,20,0,2,1,2,62.9409980773926,58.5334915178979,033504,00
2021,12,010105,038,11,02,2,090309,5,6,02,1,1,1,22,6,0,1,20,0,2,1,2,85.7785491943359,79.9292429671122,033504,00
2021,05,010131,064,11,01,1,110107,2,7,01,4,1,1,32,5,5,3,56,0,2,1,2,37.1680870056152,34.139344359144,034614,00
2021,05,010131,064,11,03,2,110107,2,7,03,4,1,1,30,5,0,10,28,0,2,1,2,131.444519042969,122.182850390484,034614,00
2021,03,010139,037,11,01,1,120601,7,4,01,4,1,2,23,6,1,6,60,0,2,1,2,40.5758514404297,44.923239028536,032546,00
2021,03,010139,119,11,02,1,120601,7,4,02,4,1,1,64,3,0,2,6,0,2,1,2,46.2175788879395,52.1675937358615,032546,00
2021,04,010155,161,11,02,1,120607,7,7,02,3,1,1,62,4,0,6,18,0,2,1,2,86.8528289794922,80.156400296105,032528,00
2021,04,010155,163,11,02,1,120607,7,7,02,3,1,1,62,4,1,0,20,0,2,1,2,86.8528289794922,80.156400296105,032528,00
2021,04,010155,163,11,02,1,120607,7,7,02,3,2,1,27,6,1,0,14,0,2,1,2,86.8528289794922,80.156400296105,032528,00
2021,04,010164,095,11,04,1,130105,1,1,04,2,1,1,28,4,0,1,20,600,2,2,2,848.707458496094,855.924571448251,010340,00
2021,04,010164,095,11,04,1,130105,1,1,04,2,2,1,25,4,0,1,3,600,2,2,2,848.707458496094,855.924571448251,010340,00
2021,05,010169,035,12,02,1,130101,1,1,02,4,1,2,20,6,5,0,2,0,2,1,2,338.892730712891,364.950740469844,010733,00
2021,05,010169,056,11,01,1,130101,1,1,01,4,1,2,13,4,0,6,5,0,2,1,2,421.259063720703,441.445336191334,010733,00
2021,07,010178,092,11,01,1,130205,1,4,01,3,1,1,13,4,2,0,5,0,2,1,2,313.977813720703,317.47813467644,009936,00
2021,07,010197,063,12,02,1,140301,1,4,02,1,1,2,12,4,0,3,3,0,2,1,2,370.314178466797,366.247361685793,002925,00
2021,07,010197,063,12,02,1,140301,1,4,02,1,2,1,11,3,0,3,2,0,2,1,2,370.314178466797,366.247361685793,002925,00
2021,07,010197,063,22,02,1,140301,1,4,02,1,1,1,10,3,0,1,4,40,2,1,2,387.110504150391,385.349388601327,002925,00
2021,01,010198,158,11,01,2,140312,1,5,01,4,1,2,24,4,0,3,24,0,2,1,2,243.389984130859,203.886126582216,003016,00
2021,01,010199,113,11,01,2,140108,1,4,01,3,1,2,18,4,0,6,10,0,2,1,2,276.498321533203,229.442030126076,004016,00
2021,01,010199,113,11,01,2,140108,1,4,01,3,2,2,14,4,0,6,10,0,2,1,2,276.498321533203,229.442030126076,004016,00
2021,09,010200,020,11,01,1,140112,1,4,01,1,1,2,43,5,3,0,30,0,2,1,2,295.851745605469,291.162997216908,004098,00
2021,12,010201,089,11,02,1,140112,1,4,02,4,1,2,70,4,10,0,72,0,2,1,2,71.738151550293,73.988954174766,004114,00
2021,11,010202,041,11,02,1,140116,1,5,02,1,1,2,58,3,6,0,48,312,2,2,2,270.629089355469,266.623413359968,004180,00
2021,11,010202,041,11,02,1,140116,1,5,02,1,2,2,52,1,6,0,48,312,2,2,2,270.629089355469,266.623413359968,004180,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,1,1,25,3,0,1,52,1680,2,2,2,123.514488220215,116.863384378122,003208,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,2,1,25,3,0,1,52,1680,2,2,2,123.514488220215,116.863384378122,003208,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,3,1,27,3,0,1,52,1680,2,2,2,123.514488220215,116.863384378122,003208,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,4,1,29,3,0,1,52,1680,2,1,2,123.514488220215,116.863384378122,003208,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,5,1,30,3,0,1,52,1680,2,2,2,123.514488220215,116.863384378122,003208,00
2021,07,010207,091,11,01,1,140205,1,7,01,4,6,1,25,3,0,1,52,1440,2,2,2,123.514488220215,116.863384378122,003208,00
2021,05,010229,103,11,03,1,150101,8,1,03,2,1,2,59,4,0,11,6,0,2,1,2,667.267883300781,649.575032747125,024704,00
2021,11,010235,160,11,01,1,150131,8,1,02,2,1,1,22,4,0,5,50,2000,2,2,2,535.160522460938,688.194153686647,026485,00
2021,11,010235,160,11,01,1,150131,8,1,02,2,2,1,24,4,0,5,50,2000,2,2,2,535.160522460938,688.194153686647,026485,00
2021,05,010240,019,11,01,1,150133,8,1,01,3,1,1,46,5,0,8,10,0,2,1,2,1390.39794921875,1330.36693074844,027916,00
2021,01,010253,089,11,01,1,150805,2,2,01,4,1,1,12,3,0,6,12,0,2,1,2,196.207092285156,215.700961046577,016653,00
2021,01,010253,089,11,02,2,150805,2,2,01,4,1,2,32,6,0,6,12,0,2,1,2,166.620910644531,182.82122606132,016653,00
2021,08,010263,050,11,01,1,150407,5,7,01,4,1,1,25,4,1,6,45,700,2,2,2,48.831714630127,47.8958534214069,029939,00
2021,03,010268,089,11,01,1,150511,2,6,01,4,1,2,38,5,3,0,25,0,2,1,2,104.444602966309,161.516048554364,030635,00
2021,03,010268,089,11,02,1,150511,2,6,02,4,1,1,40,4,3,0,25,0,2,1,2,67.9475021362305,102.92130000073,030635,00
2021,01,010269,008,11,02,1,160108,7,2,02,1,1,1,51,4,0,1,5,0,2,1,2,178.705505371094,174.985073646729,007506,00
2021,01,010269,008,11,02,1,160108,7,2,02,1,2,2,24,6,0,1,12,0,2,1,2,178.705505371094,174.985073646729,007506,00
2021,01,010269,008,11,02,1,160108,7,2,02,1,3,1,14,4,0,1,12,0,2,1,2,178.705505371094,174.985073646729,007506,00
2021,01,010269,070,11,01,2,160108,7,2,01,1,1,2,40,3,0,3,8,0,2,1,2,269.404998779297,258.612302722631,007506,00
2021,01,010269,070,11,01,2,160108,7,2,01,1,2,1,15,3,0,1,5,0,2,1,2,269.404998779297,258.612302722631,007506,00
2021,01,010269,070,11,01,2,160108,7,2,01,1,3,1,12,3,0,1,5,0,2,1,2,269.404998779297,258.612302722631,007506,00
2021,01,010269,106,11,01,2,160108,7,2,01,1,1,1,50,5,0,2,30,0,2,1,2,232.269805908203,214.306539117306,007506,00
2021,01,010274,040,11,03,1,160201,7,4,03,2,1,1,15,4,0,1,5,0,2,1,2,453.44384765625,441.807389459056,008216,00
2021,01,010274,040,11,03,1,160201,7,4,03,2,2,1,13,4,0,1,8,0,2,1,2,453.44384765625,441.807389459056,008216,00
2021,01,010274,055,11,01,1,160201,7,4,01,2,1,2,62,4,0,6,24,0,2,1,2,171.085739135742,162.948958033567,008216,00
2021,01,010274,055,11,01,1,160201,7,4,01,2,2,2,48,3,0,6,24,0,2,2,2,171.085739135742,162.948958033567,008216,00
2021,01,010274,083,11,01,1,160201,7,4,02,2,1,1,22,4,0,1,48,1000,2,2,2,454.071655273438,435.88099230885,008216,00
2021,01,010274,083,11,01,1,160201,7,4,02,2,2,1,20,4,0,1,48,1000,2,1,2,454.071655273438,435.88099230885,008216,00
2021,01,010274,110,11,02,1,160201,7,4,02,2,1,2,13,3,0,1,6,0,2,1,2,483.154907226563,486.213018259065,008216,00
2021,08,010283,021,11,02,1,160110,7,7,02,4,1,1,50,6,0,2,6,0,2,1,2,74.7303466796875,69.1139308190293,007902,00
2021,08,010285,089,11,01,2,160105,7,7,01,3,1,2,63,3,0,2,4,0,2,1,2,67.9304809570313,78.2278515353837,007945,00
2021,12,010286,001,11,02,2,160112,7,7,02,1,1,1,56,3,0,1,21,0,2,1,2,82.4941024780273,75.4670637122369,007983,00
2021,05,010289,013,11,04,1,160401,7,7,04,2,1,1,36,3,0,5,14,0,2,1,2,113.373275756836,109.42886935054,008093,00
2021,05,010289,013,11,04,1,160401,7,7,04,2,2,1,19,4,0,5,7,0,2,1,2,113.373275756836,109.42886935054,008093,00
2021,05,010289,013,11,04,1,160401,7,7,04,2,3,2,11,3,0,5,21,0,2,1,2,113.373275756836,109.42886935054,008093,00
2021,05,010289,014,11,03,1,160401,7,7,03,2,1,1,33,4,0,3,5,0,2,1,2,216.433258056641,213.146938609214,008093,00
2021,09,010295,156,11,01,2,160601,7,7,01,3,1,2,41,3,0,2,3,0,2,1,2,166.186096191406,121.704420977875,008409,00
2021,09,010295,156,11,02,1,160601,7,7,01,3,1,2,13,4,0,5,18,0,2,1,2,113.889167785645,84.1032655701999,008409,00
2021,09,010295,156,11,02,1,160601,7,7,01,3,2,2,12,3,0,5,12,0,2,1,2,113.889167785645,84.1032655701999,008409,00
2021,09,010295,158,11,02,1,160601,7,7,02,3,1,2,23,3,0,1,3,0,2,1,2,220.529190063477,178.490788609437,008409,00
2021,05,010303,020,11,01,1,200101,1,2,01,1,1,2,60,5,1,0,30,0,2,1,2,26.2060775756836,26.6078157766255,001322,00
2021,11,010305,086,11,01,1,200101,1,2,01,1,1,1,25,5,0,1,30,800,2,2,2,339.190307617188,309.589224702149,001507,00
2021,11,010305,105,11,02,1,200101,1,2,02,1,1,1,41,4,0,1,1,0,2,1,2,351.996154785156,319.23959286075,001507,00
2021,11,010305,105,11,02,1,200101,1,2,02,1,2,1,9,3,0,1,1,0,2,1,2,351.996154785156,319.23959286075,001507,00
2021,11,010305,105,11,02,1,200101,1,2,02,1,3,2,15,4,0,1,4,0,2,1,2,351.996154785156,319.23959286075,001507,00
2021,11,010305,189,11,01,1,200101,1,2,01,1,1,2,6,3,0,2,2,0,2,1,2,384.596313476563,344.324983360716,001507,00
2021,11,010305,189,11,01,1,200101,1,2,01,1,2,2,15,4,0,4,5,0,2,1,2,384.596313476563,344.324983360716,001507,00
2021,06,010315,003,11,02,1,200606,1,5,02,3,1,2,22,4,0,1,10,0,2,1,2,461.741394042969,416.742338103183,001158,00
2021,06,010315,003,11,02,2,200606,1,5,02,3,1,2,22,4,0,1,3,0,2,1,2,461.741394042969,416.742338103183,001158,00
2021,06,010315,021,11,02,1,200606,1,5,02,3,1,1,40,3,0,1,10,0,2,1,2,461.741394042969,416.742338103183,001158,00
2021,06,010315,149,11,01,1,200606,1,5,01,3,1,2,24,4,0,1,40,0,2,1,2,407.509948730469,370.775298492475,001158,00
2021,03,010317,006,11,02,1,200105,1,3,03,4,1,1,60,4,0,10,10,0,2,1,2,97.8366851806641,77.1132367176353,001914,00
2021,03,010317,006,11,02,1,200105,1,3,03,4,2,2,28,4,0,10,20,0,2,1,2,97.8366851806641,77.1132367176353,001914,00
2021,03,010317,006,11,02,1,200105,1,3,03,4,3,1,30,6,0,10,8,0,2,1,2,97.8366851806641,77.1132367176353,001914,00
2021,03,010317,006,11,02,1,200105,1,3,03,4,4,1,26,6,0,10,10,0,2,1,2,97.8366851806641,77.1132367176353,001914,00
2021,11,010337,003,11,01,1,211101,6,2,01,1,1,1,28,6,0,1,42,0,2,1,2,285.945068359375,239.998527840555,040185,00
2021,11,010337,034,11,01,1,211101,6,2,01,1,1,2,27,6,0,11,51,0,2,1,2,320.462951660156,268.274818558792,040185,00
2021,11,010337,041,11,02,1,211101,6,2,02,1,1,1,55,5,0,5,2,0,2,1,2,546.712341308594,466.646201614526,040185,00
2021,11,010337,041,11,02,1,211101,6,2,02,1,2,2,16,4,0,5,2,0,2,1,2,546.712341308594,466.646201614526,040185,00
2021,07,010338,018,11,01,1,211101,6,2,01,1,1,2,62,6,0,3,14,0,2,1,2,693.269409179688,820.917341791926,040257,00
2021,07,010338,018,11,01,1,211101,6,2,01,1,2,2,57,4,0,3,16,0,2,1,2,693.269409179688,820.917341791926,040257,00
2021,07,010338,018,11,01,1,211101,6,2,01,1,3,2,54,4,0,5,9,0,2,1,2,693.269409179688,820.917341791926,040257,00
2021,05,010339,044,11,01,1,211101,6,2,02,1,1,1,19,4,2,0,70,900,2,2,2,1409.94775390625,1105.62758260462,040348,00
2021,05,010339,044,11,01,1,211101,6,2,02,1,2,2,22,5,0,2,12,0,2,1,2,1409.94775390625,1105.62758260462,040348,00
2021,01,010359,105,11,02,1,220802,7,7,02,4,1,1,50,3,0,1,12,0,2,1,2,95.8397064208984,83.8380493960775,008456,00
2021,01,010359,105,11,02,1,220802,7,7,02,4,2,1,19,4,0,1,10,0,2,1,2,95.8397064208984,83.8380493960775,008456,00
2021,07,010362,010,11,01,1,220909,7,2,01,1,1,1,14,4,3,0,10,0,2,1,2,395.778869628906,325.355788260695,009528,00
2021,07,010362,045,33,01,1,220909,7,2,01,1,1,2,21,6,2,0,30,0,2,1,2,455.401336669922,356.815952376284,009528,00
2021,03,010363,119,11,02,1,221005,7,5,02,2,1,2,45,4,0,5,14,0,2,1,2,91.7395782470703,84.5933157653055,009158,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,1,1,60,3,1,0,63,540,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,2,1,15,3,1,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,3,1,55,3,2,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,4,1,18,4,3,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,5,1,25,4,4,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,6,1,33,4,5,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,7,1,18,4,3,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,8,1,45,4,6,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,9,1,23,4,5,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,10,1,33,4,1,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,11,1,45,3,8,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,12,1,50,3,6,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,13,1,22,3,3,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,14,1,18,4,1,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,15,1,28,4,3,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,16,1,30,3,3,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,17,1,15,3,1,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,18,1,43,3,5,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,09,010364,024,11,01,2,220206,7,5,01,4,19,1,55,3,5,0,63,420,2,2,2,303.094909667969,258.394487422715,009268,00
2021,06,010365,038,11,02,1,220605,7,6,02,2,1,1,11,3,0,3,6,0,2,1,2,110.25080871582,115.9954871908,009030,00
2021,06,010365,038,11,02,1,220605,7,6,02,2,2,1,10,3,0,3,6,0,2,1,2,110.25080871582,115.9954871908,009030,00
2021,06,010365,038,11,02,1,220605,7,6,02,2,3,1,37,3,0,3,6,0,2,1,2,110.25080871582,115.9954871908,009030,00
2021,06,010365,038,11,02,1,220605,7,6,02,2,4,1,9,3,0,1,3,0,2,1,2,110.25080871582,115.9954871908,009030,00
2021,12,010366,039,11,01,2,221005,7,8,01,1,1,1,13,4,0,8,35,0,2,1,2,101.833854675293,109.409247885783,009186,00
2021,12,010366,039,11,01,2,221005,7,8,01,1,2,2,17,6,0,8,35,0,2,1,2,101.833854675293,109.409247885783,009186,00
2021,12,010366,113,11,02,1,221005,7,8,02,1,1,2,17,4,2,0,25,0,2,1,2,98.433952331543,102.09485732732,009186,00
2021,12,010366,113,11,02,1,221005,7,8,02,1,2,1,53,4,10,0,25,0,2,1,2,98.433952331543,102.09485732732,009186,00
2021,03,010371,113,11,01,1,230101,3,2,02,2,1,1,35,4,5,0,40,800,2,2,2,221.606506347656,205.759014856368,044507,00
2021,11,010374,108,11,01,1,240101,1,3,01,1,1,1,35,4,0,1,45,1000,2,2,2,108.910865783691,85.2436561816368,000045,00
2021,11,010374,108,11,01,1,240101,1,3,01,1,2,1,38,4,0,1,45,1000,2,2,2,108.910865783691,85.2436561816368,000045,00
2021,12,010400,015,11,01,1,010101,4,4,01,1,1,2,23,4,1,7,2,0,2,1,2,222.319305419922,151.90967744639,045081,00
2021,12,010400,039,11,01,1,010101,4,4,01,1,1,2,12,3,1,6,2,0,2,1,2,227.664901733398,196.668670816239,045081,00
2021,12,010400,073,11,01,1,010101,4,4,01,1,1,2,35,4,0,2,36,0,2,1,2,349.680206298828,273.890081858638,045081,00
2021,06,010401,090,11,01,1,010101,4,4,01,1,1,1,49,4,0,2,49,0,2,1,2,317.209259033203,268.880673957872,007071,00
2021,06,010401,090,11,01,1,010101,4,4,01,1,2,1,15,4,0,2,15,0,2,1,2,317.209259033203,268.880673957872,007071,00
2021,06,010401,118,11,02,1,010101,4,4,02,1,1,1,72,3,0,1,16,0,2,1,2,123.442260742188,105.037384029882,007071,00
2021,02,010406,001,11,02,1,010501,4,5,02,2,1,2,28,6,0,5,22,0,2,1,2,139.624053955078,89.9548843495293,006972,00
2021,04,010413,054,11,02,1,021809,2,2,02,2,1,2,13,4,0,1,3,0,2,1,2,442.944030761719,395.237135336103,012471,00
2021,11,010426,064,11,01,1,021809,2,2,01,1,1,2,33,6,0,1,6,0,2,1,2,5.19510364532471,4.90750834353032,012427,00
2021,07,010447,070,11,01,1,040208,3,4,01,3,1,1,28,4,0,1,48,2598,2,2,2,60.9141426086426,57.757264388731,041856,00
2021,07,010447,070,11,01,1,040208,3,4,01,3,2,1,43,5,0,11,48,2598,2,1,2,60.9141426086426,57.757264388731,041856,00
2021,04,010451,020,11,01,2,040307,3,5,01,4,1,2,14,4,1,0,1,0,2,1,2,68.4503860473633,62.5492497107793,046265,00
2021,03,010463,037,11,01,1,040206,3,5,01,2,1,2,68,3,10,0,20,0,2,1,2,27.8322277069092,47.9585520898197,041883,00
2021,10,010471,059,11,01,1,040703,3,5,01,2,1,1,40,4,3,0,2,0,2,1,2,76.3532638549805,73.6495632700101,043741,00
2021,07,010517,121,11,05,1,060101,4,2,05,1,1,1,79,3,0,1,7,0,2,1,2,322.745727539063,292.406245602816,005901,00
2021,07,010517,121,11,05,1,060101,4,2,05,1,2,2,52,5,0,1,7,0,2,1,2,322.745727539063,292.406245602816,005901,00
2021,09,010539,063,11,01,2,060301,4,5,02,2,1,2,42,4,0,1,7,0,2,1,2,435.959045410156,416.754137900773,005468,00
2021,11,010541,093,11,01,1,060502,4,5,01,1,1,1,20,5,0,1,48,0,2,1,2,345.162292480469,386.92894151008,005773,00
2021,10,010571,082,11,01,1,110101,2,2,01,1,1,1,60,4,26,0,40,0,2,1,2,149.151382446289,114.90488764879,034277,00
2021,05,010572,129,11,05,1,110106,2,2,05,1,1,2,30,4,0,11,48,1250,2,2,2,201.89306640625,162.486264253607,034180,00
2021,08,010587,053,11,01,1,110111,2,5,01,4,1,1,22,5,0,3,60,520,2,1,2,208.914840698242,156.055459780145,046013,00
2021,09,010589,072,11,01,1,110503,2,5,01,3,1,1,35,4,0,1,48,1400,2,2,2,129.296493530273,113.444445719916,034121,00
2021,09,010589,072,11,01,1,110503,2,5,01,3,2,1,22,4,0,1,48,1400,2,1,2,129.296493530273,113.444445719916,034121,00
2021,07,010591,015,11,02,1,110201,2,2,02,2,1,1,65,4,0,2,18,0,2,1,2,185.267440795898,162.265580244753,033794,00
2021,07,010591,123,11,01,1,110201,2,2,03,2,1,1,34,4,0,1,8,80,2,1,2,258.443054199219,229.360764292935,033794,00
2021,07,010591,123,11,01,1,110201,2,2,03,2,2,1,30,5,0,1,8,80,2,1,2,258.443054199219,229.360764292935,033794,00
2021,07,010591,123,11,02,1,110201,2,2,02,2,1,1,30,5,0,1,16,0,2,1,2,206.169082641602,171.796946526534,033794,00
2021,01,010607,004,11,02,1,131003,4,5,02,3,1,1,56,4,0,2,18,800,2,2,2,84.7752075195313,72.058600915809,011851,00
2021,01,010607,033,11,01,1,131003,4,5,01,3,1,1,44,4,7,0,56,0,1,1,2,59.5193672180176,50.0033315398458,011851,00
2021,01,010607,090,11,01,1,131003,4,5,01,3,1,2,64,3,10,0,48,0,1,1,2,81.6854476928711,68.05322139179,011851,00
2021,01,010607,090,11,02,1,131003,4,5,02,3,1,1,56,4,5,0,5,100,2,1,2,43.1825866699219,36.758912009308,011851,00
2021,01,010607,119,11,01,1,131003,4,5,01,3,1,1,37,4,0,2,32,0,2,1,2,66.4126281738281,56.0390508950614,011851,00
2021,01,010607,119,11,01,2,131003,4,5,01,3,1,1,37,4,2,0,12,0,2,1,2,66.4126281738281,56.0390508950614,011851,00
