"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2022","250201","020324","009","11","02","7","7","2","19","1","10","5","10","1","5","7","2","0","250201_020324_009_11_02",19
"2022","250201","020324","010","11","02","7","7","2","19","1","10","6","10","2",NA,NA,NA,"0","250201_020324_010_11_02",19
"2022","250201","020324","406","11","01","7","7","1","22","1","10","3","2","1","2",NA,"2","0","250201_020324_406_11_01",22
"2022","250201","020324","406","11","02","7","7","2","21","1","10","3","10","2",NA,NA,NA,"0","250201_020324_406_11_02",21
"2022","250104","020352","068","11","02","7","8","2","25","1","4","5",NA,"1","5","7","2","0","250104_020352_068_11_02",25
"2022","010201","005027","044","11","03","7","4","1","25","6","4","9",NA,"1","4","7","2","1","010201_005027_044_11_03",25
"2022","010201","005027","044","11","04","7","4","1","22","6","4","9",NA,"2",NA,NA,NA,"1","010201_005027_044_11_04",22
"2022","010201","005027","055","11","03","7","4","2","23","6","4","8","3","1","3","5","2","1","010201_005027_055_11_03",23
"2022","010201","005027","055","11","05","7","4","2","25","6","4","7",NA,"1","3","7","2","1","010201_005027_055_11_05",25
"2022","021801","005190","019","11","02","2","2","2","21","1","4","5","1","1","3","7","2","1","021801_005190_019_11_02",21
"2022","021801","005190","088","11","02","2","2","2","23","6","4","9",NA,"2","5","7","2","1","021801_005190_088_11_02",23
"2022","021801","005190","124","12","02","2","2","1","28","6","4","7",NA,"1","3","7","1","1","021801_005190_124_12_02",28
"2022","021602","005294","002","11","03","5","7","2","18","6","1","6",NA,"2",NA,NA,NA,"0","021602_005294_002_11_03",18
"2022","021602","005294","108","11","03","5","7","1","18","6","8","1","11","2",NA,NA,NA,"0","021602_005294_108_11_03",18
"2022","030213","005366","017","11","01","6","4","1","28","1","1","6",NA,"1","4","7","2","0","030213_005366_017_11_01",28
"2022","030213","005366","017","11","02","6","4","2","26","1","1","6",NA,"2",NA,NA,NA,"0","030213_005366_017_11_02",26
"2022","030213","005366","035","11","02","6","4","2","25","6","4","9",NA,"2",NA,NA,NA,"1","030213_005366_035_11_02",25
NA,"030213","005366","035","11","03","6","4","1","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"030213_005366_035_11_03",26
"2022","030213","005366","055","11","03","6","4","1","22","6","1","8","3","1","5","7","2","1","030213_005366_055_11_03",22
"2022","030213","005366","055","11","04","6","4","1","20","6","1","9",NA,"1","5","7","2","1","030213_005366_055_11_04",20
"2022","030213","005366","091","11","01","6","4","1","28","1","1","5",NA,"1","4","7","2","0","030213_005366_091_11_01",28
"2022","030706","005458","025","11","03","6","6","2","18","6","1","6","3","1","5","7","2","0","030706_005458_025_11_03",18
"2022","030706","005458","039","11","03","6","6","1","27","6","1","9",NA,"1","4","7","1","1","030706_005458_039_11_03",27
"2022","030706","005458","039","11","04","6","6","1","23","6","1","9",NA,"2",NA,NA,NA,"1","030706_005458_039_11_04",23
"2022","030706","005458","039","11","05","6","6","2","29","6","1","10",NA,"1","3","5","2","1","030706_005458_039_11_05",29
"2022","030706","005458","049","11","03","6","6","1","22","6","1","9",NA,"2",NA,NA,NA,"1","030706_005458_049_11_03",22
"2022","030706","005458","049","11","04","6","6","1","22","6","1","9",NA,"2",NA,NA,NA,"1","030706_005458_049_11_04",22
"2022","030706","005458","061","11","03","6","6","1","26","6","1","9",NA,"2",NA,NA,NA,"1","030706_005458_061_11_03",26
"2022","030706","005458","061","11","04","6","6","1","22","6","1","9",NA,"2",NA,NA,NA,"1","030706_005458_061_11_04",22
"2022","040104","005477","044","11","03","6","1","2","19","6","4","7","6","2",NA,NA,NA,"1","040104_005477_044_11_03",19
"2022","040104","005477","107","11","03","6","1","2","20","6","4","9",NA,"2",NA,NA,NA,"1","040104_005477_107_11_03",20
"2022","040401","005590","013","11","03","6","5","1","22","6","4","9",NA,"1","3","2","2","0","040401_005590_013_11_03",22
"2022","050104","005709","026","11","03","5","2","1","26","6","4","10",NA,"1","2",NA,"2","1","050104_005709_026_11_03",26
"2022","050104","005709","026","11","04","5","2","1","22","6","4","9",NA,"2",NA,NA,NA,"1","050104_005709_026_11_04",22
"2022","050104","005709","074","11","04","5","2","2","27","6","4","6",NA,"1","3","7","2","1","050104_005709_074_11_04",27
"2022","050104","005709","096","11","01","5","2","1","20","6","1","9",NA,"1","3","7","2","1","050104_005709_096_11_01",20
"2022","050404","005772","008","11","03","5","6","1","20","6","1","5","9","1","5","7","2","0","050404_005772_008_11_03",20
"2022","050404","005772","008","11","04","5","6","2","18","6","1","6","3","2",NA,NA,NA,"0","050404_005772_008_11_04",18
"2022","050404","005772","041","11","02","5","6","1","19","6","1","6","3","1","5","7","2","1","050404_005772_041_11_02",19
"2022","050404","005772","072","11","03","5","6","2","18","6","4","6","1","1","4","7","2","1","050404_005772_072_11_03",18
"2022","060101","005863","073","11","02","4","2","1","22","6","4","9","1","1","2",NA,"2","0","060101_005863_073_11_02",22
"2022","060601","005892","104","11","02","4","5","2","18","6","4","6","1","1","3","7","2","1","060601_005892_104_11_02",18
"2022","060801","005924","120","11","04","7","7","1","29","6","4","4",NA,"1","4","7","2","1","060801_005924_120_11_04",29
"2022","060801","005924","120","11","05","7","7","2","25","6","4","8",NA,"1","2",NA,"2","1","060801_005924_120_11_05",25
"2022","070104","006180","168","11","03","8","1","1","25","6","4","9",NA,"1","4","7","2","1","070104_006180_168_11_03",25
"2022","080104","006186","095","11","03","6","2","1","23","6","8","12",NA,"2",NA,NA,NA,"1","080104_006186_095_11_03",23
"2022","080302","006298","028","11","03","6","7","2","18","6","1","6",NA,"1","5","7","2","1","080302_006298_028_11_03",18
"2022","090101","006363","010","11","01","5","4","1","19","6","1","8","3","1","3","7","2","1","090101_006363_010_11_01",19
"2022","090101","006363","075","11","03","5","4","1","18","6","4","6","3","1","5","7","2","1","090101_006363_075_11_03",18
"2022","090101","006363","107","11","02","5","4","2","19","6","4","9",NA,"1","5","7","2","1","090101_006363_107_11_02",19
"2022","090616","006492","183","11","03","5","7","1","19","6","4","6","3","2",NA,NA,NA,"1","090616_006492_183_11_03",19
"2022","100101","006497","003","11","03","5","2","1","21","6","4","6","9","1","2",NA,"2","1","100101_006497_003_11_03",21
"2022","100101","006497","014","11","03","5","2","1","19","6","1","6","2","1","4","7","1","0","100101_006497_014_11_03",19
"2022","100101","006497","025","11","03","5","2","2","21","6","4","7","2","1","3","7","1","0","100101_006497_025_11_03",21
"2022","100101","006497","025","11","05","5","2","1","23","1","4","6","2","1","3","7","2","0","100101_006497_025_11_05",23
"2022","100101","006497","058","11","04","5","2","2","26","6","4","8",NA,"1","3","5","2","1","100101_006497_058_11_04",26
"2022","100101","006497","058","11","05","5","2","2","24","6","4","8","2","1","3","2","2","1","100101_006497_058_11_05",24
"2022","100101","006497","058","11","06","5","2","2","22","6","4","9",NA,"2",NA,NA,NA,"1","100101_006497_058_11_06",22
"2022","100101","006497","058","11","07","5","2","1","20","6","4","7",NA,"2",NA,NA,NA,"1","100101_006497_058_11_07",20
"2022","100101","006497","090","11","03","5","2","2","23","6","4","7","10","1","4","7","2","1","100101_006497_090_11_03",23
"2022","100601","006546","004","11","03","7","4","2","22","6","4","9","3","1","3","7","1","1","100601_006546_004_11_03",22
"2022","100601","006546","017","11","03","7","4","2","25","6","4","9",NA,"1","2",NA,"1","1","100601_006546_017_11_03",25
"2022","100601","006546","046","11","02","7","4","2","22","6","4","9",NA,"2","5","7","2","0","100601_006546_046_11_02",22
"2022","100605","006582","035","11","04","7","6","1","20","6","4","6","2","1","2",NA,"2","1","100605_006582_035_11_04",20
"2022","100605","006582","050","11","02","7","6","1","23","6","4","6","1","1","4","7","2","0","100605_006582_050_11_02",23
"2022","100605","006582","079","11","01","7","6","1","22","1","4","6","2","1","4","7","1","1","100605_006582_079_11_01",22
"2022","100605","006582","095","11","03","7","6","1","23","6","4","6","1","1","4","7","1","1","100605_006582_095_11_03",23
NA,"100605","006582","095","11","05","7","6","1","25","6",NA,NA,NA,NA,NA,NA,NA,NA,"100605_006582_095_11_05",25
"2022","100103","006618","060","11","06","5","7","2","20","5","1","3","9","1","5","7","2","0","100103_006618_060_11_06",20
"2022","100103","006618","060","11","08","5","7","2","18","5","4","5",NA,"1","4","2","2","0","100103_006618_060_11_08",18
"2022","100103","006618","068","11","03","5","7","2","18","6","4","5",NA,"1","6","7","2","1","100103_006618_068_11_03",18
"2022","110106","006692","018","11","04","2","2","1","19","6","4","9",NA,"1","4","7","2","1","110106_006692_018_11_04",19
"2022","110106","006692","032","12","07","2","2","2","22","6","4","9",NA,"1","4","2","2","1","110106_006692_032_12_07",22
"2022","110101","006719","009","11","03","2","2","1","23","6","4","9",NA,"2",NA,NA,NA,"1","110101_006719_009_11_03",23
"2022","110101","006719","009","11","04","2","2","2","20","6","4","9",NA,"2",NA,NA,NA,"1","110101_006719_009_11_04",20
"2022","110101","006719","009","11","05","2","2","2","18","6","4","6","3","2",NA,NA,NA,"1","110101_006719_009_11_05",18
"2022","110101","006719","009","11","06","2","2","2","25","6","4","9",NA,"1","2",NA,"2","1","110101_006719_009_11_06",25
"2022","110101","006719","103","11","03","2","2","2","21","6","4","9",NA,"2",NA,NA,NA,"1","110101_006719_103_11_03",21
"2022","110101","006719","115","11","04","2","2","2","23","6","4","9",NA,"2",NA,NA,NA,"1","110101_006719_115_11_04",23
"2022","110109","006820","004","11","02","2","5","2","19","6","4","7",NA,"2",NA,NA,NA,"1","110109_006820_004_11_02",19
"2022","110109","006820","015","11","02","2","5","1","23","6","4","10","3","1","3","5","2","1","110109_006820_015_11_02",23
"2022","110109","006820","047","11","02","2","5","1","26","5","4","6",NA,"1","4","2","2","1","110109_006820_047_11_02",26
"2022","110109","006820","056","11","01","2","5","2","19","6","4","6","5","1","2",NA,"2","0","110109_006820_056_11_01",19
"2022","110109","006820","056","11","03","2","5","1","21","5","4","6","2","1","4","7","2","0","110109_006820_056_11_03",21
"2022","110107","006864","003","11","03","2","8","1","23","6","4","9",NA,"1","2",NA,"2","1","110107_006864_003_11_03",23
"2022","110107","006864","071","11","03","2","8","2","26","5","4","6",NA,"1","4","7","1","0","110107_006864_071_11_03",26
"2022","120406","007024","151","11","03","5","8","2","21","6","4","6","9","2",NA,NA,NA,"0","120406_007024_151_11_03",21
"2022","120406","007024","155","11","04","5","8","2","29","6","4","5",NA,"1","5","7","2","0","120406_007024_155_11_04",29
"2022","120406","007024","155","11","05","5","8","2","26","6","8","1",NA,"2",NA,NA,NA,"0","120406_007024_155_11_05",26
"2022","130101","007102","021","11","02","1","1","1","23","6","4","7","2","1","3","7","2","0","130101_007102_021_11_02",23
"2022","130101","007102","021","11","03","1","1","1","22","6","4","9","2","1","2",NA,"2","0","130101_007102_021_11_03",22
"2022","130101","007102","068","11","04","1","1","1","27","6","4","9",NA,"2",NA,NA,NA,"1","130101_007102_068_11_04",27
"2022","130101","007102","068","11","05","1","1","2","23","6","4","9",NA,"2",NA,NA,NA,"1","130101_007102_068_11_05",23
"2022","130101","007102","068","11","07","1","1","1","20","6","4","6",NA,"1","3","7","2","1","130101_007102_068_11_07",20
"2022","130101","007102","068","11","10","1","1","2","20","6","4","9",NA,"2",NA,NA,NA,"1","130101_007102_068_11_10",20
"2022","130101","007102","068","11","11","1","1","2","18","6","4","6",NA,"1","5","7","2","1","130101_007102_068_11_11",18
"2022","130101","007102","083","22","02","1","1","2","28","2","4","6",NA,"2",NA,NA,NA,"1","130101_007102_083_22_02",28
"2022","130205","007185","009","11","01","1","4","1","24","1","4","6","2","1","4","7","2","0","130205_007185_009_11_01",24
"2022","130205","007185","009","11","02","1","4","2","19","1","4","6","10","2",NA,NA,NA,"0","130205_007185_009_11_02",19
"2022","130205","007185","079","11","03","1","4","1","25","6","4","6",NA,"1","3","7","2","1","130205_007185_079_11_03",25
"2022","130205","007185","079","11","06","1","4","2","21","5","4","7","10","1","4","2","2","1","130205_007185_079_11_06",21
"2022","130205","007185","113","11","06","1","4","1","19","1","4","6","2","1","3","7","2","0","130205_007185_113_11_06",19
"2022","130205","007185","113","11","07","1","4","2","29","1","4","5",NA,"1","3","7","2","0","130205_007185_113_11_07",29
"2022","130813","007274","009","11","02","4","7","2","24","6","4","8","3","1","3","7","2","0","130813_007274_009_11_02",24
"2022","130813","007274","009","11","03","4","7","1","19","6","4","6","2","1","4","7","2","0","130813_007274_009_11_03",19
NA,"130813","007274","009","11","04","4","7","2","23","5",NA,NA,NA,NA,NA,NA,NA,NA,"130813_007274_009_11_04",23
"2022","130813","007274","123","11","03","4","7","1","20","6","4","7","2","1","4","7","2","0","130813_007274_123_11_03",20
"2022","130813","007274","124","11","03","4","7","2","18","6","4","6",NA,"1","5","7","2","0","130813_007274_124_11_03",18
"2022","140106","007351","041","11","02","1","2","2","23","6","4","7",NA,"1","3","2","2","1","140106_007351_041_11_02",23
"2022","140106","007351","090","11","03","1","2","1","27","6","4","10",NA,"1","3","7","2","1","140106_007351_090_11_03",27
"2022","140106","007351","107","11","04","1","2","2","21","6","4","6","2","1","3","7","2","1","140106_007351_107_11_04",21
"2022","140205","007386","016","11","02","1","5","1","27","6","4","7",NA,"1","2",NA,"2","0","140205_007386_016_11_02",27
"2022","140205","007386","016","11","03","1","5","2","19","6","4","9","1","2",NA,NA,NA,"0","140205_007386_016_11_03",19
"2022","140205","007386","052","11","02","1","5","2","24","6","4","6","2","1","4","2","2","0","140205_007386_052_11_02",24
"2022","140205","007386","131","11","03","1","5","1","18","6","4","6","2","1","2",NA,"2","0","140205_007386_131_11_03",18
"2022","140306","007444","019","11","04","1","7","1","27","1","4","3",NA,"2",NA,NA,NA,"0","140306_007444_019_11_04",27
"2022","140306","007444","020","11","03","1","7","2","21","6","4","6","3","2","5","7","2","0","140306_007444_020_11_03",21
"2022","140306","007444","020","11","04","1","7","1","18","6","4","6","2","1","4","2","2","0","140306_007444_020_11_04",18
"2022","140306","007444","020","11","06","1","7","2","27","5","4","5",NA,"1","2",NA,"2","0","140306_007444_020_11_06",27
NA,"140306","007444","020","11","09","1","7","2","25","2",NA,NA,NA,NA,NA,NA,NA,NA,"140306_007444_020_11_09",25
"2022","140306","007444","021","11","02","1","7","1","19","1","4","6","3","1","5","7","2","0","140306_007444_021_11_02",19
"2022","140306","007444","022","11","03","1","7","2","22","6","4","7",NA,"2","5","7","1","0","140306_007444_022_11_03",22
"2022","150128","007600","007","11","03","8","1","2","29","6","4","10",NA,"1","3","2","2","1","150128_007600_007_11_03",29
"2022","150118","007653","002","11","01","8","1","1","27","1","4","7",NA,"1","2",NA,"2","0","150118_007653_002_11_01",27
"2022","150118","007653","002","11","02","8","1","2","26","1","4","9",NA,"2",NA,NA,NA,"0","150118_007653_002_11_02",26
"2022","150118","007653","022","11","03","8","1","1","28","6","4","9",NA,"1","4","7","2","1","150118_007653_022_11_03",28
"2022","150118","007653","022","11","04","8","1","1","24","6","4","7","1","2","5","7","2","1","150118_007653_022_11_04",24
"2022","150118","007653","034","11","02","8","1","1","29","6","4","8",NA,"1","3","2","2","1","150118_007653_034_11_02",29
"2022","150118","007653","034","11","03","8","1","2","27","1","4","8",NA,"2",NA,NA,NA,"1","150118_007653_034_11_03",27
"2022","150118","007653","042","11","04","8","1","1","24","6","4","6","2","1","3","2","2","1","150118_007653_042_11_04",24
"2022","150118","007653","042","11","05","8","1","1","21","6","4","6","2","1","4","2","2","1","150118_007653_042_11_05",21
"2022","150101","007714","018","11","03","8","1","2","23","6","4","10","3","2",NA,NA,NA,"1","150101_007714_018_11_03",23
"2022","150101","007714","052","11","03","8","1","1","25","6","4","10",NA,"1","3","7","2","1","150101_007714_052_11_03",25
"2022","150101","007714","147","11","02","8","1","2","22","6","4","6","1","2",NA,NA,NA,"1","150101_007714_147_11_02",22
"2022","150101","007714","147","11","03","8","1","1","20","6","4","6","1","1","4","7","2","1","150101_007714_147_11_03",20
"2022","150101","007714","147","11","04","8","1","2","19","6","4","6","1","2",NA,NA,NA,"1","150101_007714_147_11_04",19
"2022","150101","007716","055","11","03","8","1","1","27","6","4","9",NA,"1","4","7","2","0","150101_007716_055_11_03",27
